"cm_track","track","isrc","cm_artist","artist"
60638472,"Out the Door","US7F41000026",4913,"Meghan Trainor"
19336277,"On My Mind - Spotify Running Remix","GBUM71704515",3544,"Ellie Goulding"
60464816,"Picking Up the Pieces - Mathix Remix","GBARL1202513",3421,"Paloma Faith"
34455380,"Flowers (Love of a Family)","USAT21303148",104,"Cher"
24826868,"Forgot","USUYG1266916",720461,"Trevor Daniel"
15799724,"Lonely Night","USSM11706329",4378,"Fifth Harmony"
13073378,"Never Be Your Woman - Track By Track","GBUM71305834",2515,"Naughty Boy"
57502641,"Burning Bridges","GBUM72103556",538222,"Sigrid"
28727115,"Bad Child","USAT22000730",1410939,"Tones And I"
66325505,"Run (Taylor's Version) (From The Vault) [feat. Ed Sheeran]","USUG12103688",2762,"Taylor Swift"
48699738,"Lost","USUM72106314",1546,"Maroon 5"
23411534,"Break The Ice - Tracy Young Mix","USJI10800084",199,"Britney Spears"
15780436,"Beautiful Liar - Remix","USSM10700691",2838,"Beyoncé"
19583634,"This One's For The Children (Reprise)","USSM10803448",209987,"New Kids On The Block"
28954377,"Sweet Dreams (Live)","QMLQL1800001",63,"Air Supply"
32012831,"(Only) About Love","UKXN21997304",3644040,"grentperez"
53848823,"Play Date (Remix)","AUBEC2137657",4397,"Melanie Martinez"
30650113,"Rearview","CA5KR2046006",3492318,"Bway Yungy"
53251613,"You Don't Know My Name","USAT22101788",1410939,"Tones And I"
11473348,"Kalimba De Luna","DED168400005",735,"Boney M."
22693357,"Hurt","USAT21901503",430760,"Oliver Tree"
14077728,"Talking Body - Gryffin Remix","SEUM71500087",4363,"Tove Lo"
15393030,"Solo","USHR10924474",3167,"Demi Lovato"
23396263,"Yoü And I - Danny Verde Remix","USUM71115818",3188,"Lady Gaga"
15799108,"I'm a Lady - From the motion picture SMURFS: THE LOST VILLAGE","USSM11610622",4913,"Meghan Trainor"
15917358,"Rocket's Theme","USUM71016151",2143,"Pharrell Williams"
31662188,"Nobody's Love (feat. Popcaan) - Remix","USUM72019323",1546,"Maroon 5"
13983739,"Holding Aces","ROFAF1400012",17916,"Alexandra Stan"
15078294,"You're Beautiful","USAT20505338",2157,"James Blunt"
15936322,"Part Of Your World","USUM71516859",3746,"Jessie J"
15393455,"Heart Attack","USHR11334249",3167,"Demi Lovato"
32870225,"Overdrive","USUM72100677",562618,"Conan Gray"
12983539,"You've Changed","GBPNH0900050",1702,"Sia"
32025947,"Confession","UK43Q2010893",3578130,"Omah Lay"
15675262,"About Best Of Me - Commentary","USRC11201404",166,"Christina Aguilera"
33426633,"Buscando Amor","USUG12100192",3168,"Selena Gomez"
14079197,"Flashes","SEUM71601204",4363,"Tove Lo"
15823648,"El Morocco","USSM19902773",2028,"Santana"
79572011,"About Damn Time","USAT22202139",210712,"Lizzo"
23352513,"Touch Pop Mix","USUEM1135531",1207,"Sean Paul"
15711332,"Learning","USRN11600857",5408,"Kane Brown"
12487441,"Would I Lie To You? (Extended Mix) - Extended Mix","GBARL0600481",44,"Eurythmics"
25029167,"dtf","QMEU31910212",919695,"CKay"
15728701,"Náufrago - Commentary","USSD11500026",109,"Ricky Martin"
11127823,"Sem Querer","BRWMB1300426",5011,"LUDMILLA"
16029625,"Better Than Yourself (Criminal Mind Pt. 2) - Spotify Sessions","USWB11600818",4170,"Lukas Graham"
22507390,"Johnny Run Away","QZDA51983220",1410939,"Tones And I"
15413446,"Hot","USIR10001097",728,"Black Eyed Peas"
20132326,"Ass Back Home - CWPUNK Remix","QZ6P91697255",1776,"Gym Class Heroes"
13396290,"I Need U","KRA381600792",206557,"BTS"
11128107,"Tipo crazy (Participação especial Jeremih)","BRWMB1600419",5011,"LUDMILLA"
55419897,"Levitating (Mixed)","US23A1901800",5381,"Dua Lipa"
55523978,"Sorry (James Hype Remix) [Mixed]","US23A1900467",519774,"Joel Corry"
19333171,"Let Me Down Slowly","USAT21802284",405139,"Alec Benjamin"
67376407,"lullaby (goodnight my angel)","USAT22107457",3684,"Christina Perri"
29094406,"Fade Away","USSM12001770",1333786,"The Kid LAROI"
29629619,"Work","QZHN71956317",1787087,"Hitkidd"
29259846,"Don't Let Me Down","DEVP21900013",4566,"Milky Chance"
20187967,"YourWorthIt.org","CA5KR1822536",557257,"Dax"
24688807,"Someone You Loved - Live from Capitol Studios / 1 Mic 1 Take","DEUM71903803",550208,"Lewis Capaldi"
80508426,"Eu Te Puxo E Tu Me Lambe - Ao Vivo","BRUM72000397",28661,"Simone & Simaria"
11085107,"Garoto Eu Odeio Amar Você","BRBRG1300140",28661,"Simone & Simaria"
15940506,"Let's Hurt Tonight - BUNT. Remix","USUM71703372",2796,"OneRepublic"
15089736,"Turn Down For What","USAT21500442",4310,"DJ Snake"
15675378,"Body Count","USRC11300069",1450,"Justin Timberlake"
30064717,"Make You Dance","USSM12003944",4913,"Meghan Trainor"
22116958,"Back To Life","USRC11803746",207124,"ZAYN"
20562393,"When The Trust Is Gone","USRC11802877",4778,"MAGIC!"
15935157,"Me And My Broken Heart","USUM71509787",4821,"Rixton"
81299589,"Bailaito","QM4TX2277000",644506,"Carolina Gaitán - La Gaita"
32001435,"All I Want for Christmas Is You","USAT22006880",3803550,"Jamie Miller"
12425363,"Thunder And Lightning","GBAAA8100221",47,"Phil Collins"
15676027,"TKO - Black Friday Remix","USRC11302117",1450,"Justin Timberlake"
22367815,"Tingin'","QMR6Z1800045",3450,"R. City"
11861522,"Criminal Mind - Radio Edit","DKUM71300127",4170,"Lukas Graham"
27005369,"Bad Kids","GBRBE0712153",3188,"Lady Gaga"
15941076,"my boy","USUM71707643",5596,"Billie Eilish"
27457489,"Another Drink","CH7811932267",1690956,"dezabel"
26274357,"You Can't Stop the Girl - Film Mix","USWB11902509",4429,"Bebe Rexha"
60272618,"No Quiere Saber - Commentary","US4D21400120",3928,"Farruko"
13072468,"Love Me Again - Kove Remix","GBUM71302817",4270,"John Newman"
13859992,"Make Way","QMECD1300029",210712,"Lizzo"
15393787,"Silver Nights","USHR11436038",4550,"Sabrina Carpenter"
25019601,"DDU-DU DDU-DU - Live","KRA401900093",206548,"BLACKPINK"
15711338,"Granddaddy's Chair","USRN11600930",5408,"Kane Brown"
32021878,"Circles","QMCE32000691",788785,"Megan Thee Stallion"
23172106,"Picture","CAB391100657",3397,"Carly Rae Jepsen"
13859993,"Batches & Cookies","QMECD1300030",210712,"Lizzo"
22264003,"happy never after","USAT21812985",5594,"Garrett Nash"
31431271,"Mírame","USDY41833858",644506,"Carolina Gaitán - La Gaita"
54409403,"Lights On (Remix) [feat. Ms.OOJA]","USAT21400713",1207,"Sean Paul"
15392885,"Breakout","USHR10823890",2619,"Miley Cyrus"
20556605,"Tina Montana","USXQS1821742",788785,"Megan Thee Stallion"
15048707,"Naked","USAR10200234",1316,"Avril Lavigne"
53752301,"Lemonade - Rudeejay Remix","ROMAN1200019",17916,"Alexandra Stan"
50808787,"PARTY TILL LATE","QZHNB2118038",1343500,"Jnr Choi"
15447846,"Big Fat Bass","USJI11100099",199,"Britney Spears"
11773400,"Cocoon","DEVP21600001",4566,"Milky Chance"
50983117,"Don't Play (Mixed)","US23A1527109",5256,"Anne-Marie"
19969284,"Advice","USQX91801382",1896,"Pitbull"
45942725,"Havana","GBMNA1811133",454302,"Camila Cabello"
13043869,"Lemonade - Cahill Radio Edit","GBSXS1200162",17916,"Alexandra Stan"
31821812,"For The Lover That I Lost","GBUM72004268",3176,"Sam Smith"
15092331,"River","USAT21602739",4752,"Charlie Puth"
23593316,"Ordinary Things (Wankelmut Remix)","FR6F31256620",4170,"Lukas Graham"
54147153,"Tonight (feat. Eve)","USRC12102168",217671,"Doja Cat"
15754306,"A Little More Homework (feat. Graham Phillips) - Single Version","USSK31484019",3963,"Ariana Grande"
28838984,"Wolves","JPQ331920030",3168,"Selena Gomez"
15076010,"No Bravery","USAT20401596",2157,"James Blunt"
82992807,"Mvp","QZMWW2251330",7403351,"FaZe Kaysan"
15193553,"Your Love","USCM51000195",3442,"Nicki Minaj"
28212055,"killing boys","USUM71918741",5109,"Halsey"
45011836,"Dumb Love - Acappella","USSM11003256",2912,"Sean Kingston"
15911471,"Just Dance - RedOne Remix","USUM70844518",3188,"Lady Gaga"
15394268,"Feels Like Loneliness","USHR11637545",4550,"Sabrina Carpenter"
16030434,"Meant to Be (feat. Florida Georgia Line)","USWB11701181",4429,"Bebe Rexha"
22122889,"Interlude","NOG841813080",5451,"Alan Walker"
12619918,"A+E (feat. BBC Philharmonic Orchestra & Nikki Cislyn)","GBCAD1400759",4135,"Clean Bandit"
31529693,"Your Love (Deja Vu) - Stripped Back","GBUM72004667",3656,"Glass Animals"
13073380,"Lifted - Track By Track","GBUM71305836",2515,"Naughty Boy"
27662085,"Meu mel","BRWMB1901451",4520,"Anitta"
38032878,"I Want It That Way - Jack D. Elliot Radio Mix","USJI10100437",160,"Backstreet Boys"
17898051,"dunkaroos","QM24S1702839",558374,"bbno$"
15446687,"I'm A Slave 4 U - Dave Aude Slave Driver Extended Mix","USJI10500783",199,"Britney Spears"
79737694,"Exotica","QZQAY2221566",1424691,"Julianno Sosa"
15900548,"Angel","USUM70504303",2143,"Pharrell Williams"
49197763,"I Gotta Feeling / ID3 (from Tomorrowland 2017: David Guetta) [Mixed]","US23A1528126",728,"Black Eyed Peas"
15899527,"Don't Cha - Kaskade Radio Edit","USUM70501368",2081,"The Pussycat Dolls"
12449170,"Face The Sun","GBAHS1300314",2157,"James Blunt"
15932233,"Warriors","USUM71414163",4132,"Imagine Dragons"
15919643,"On The Floor - CCW Club Mix","USUM71101988",177,"Jennifer Lopez"
27129049,"It Girl - Jason Nevins Club Mix","USUS11100664",3502,"Jason Derulo"
12446796,"Boys Will Be Boys","GBAHK9600032",160,"Backstreet Boys"
17389903,"Word Up! - The Alias Radio Edit","GBHMU1400003",4014,"Little Mix"
14498467,"Just Wanna - Wideboys Remix","UKG8V1600064",519774,"Joel Corry"
79451025,"Losing You - Acoustic","DEE862200393",4361,"James Arthur"
65319407,"Roadside (+234 Remix) [feat. Rema & Ayra Starr]","GBAHS2101214",75773,"Mahalia"
13074264,"She Looks So Perfect - Mikey Demo Vocal","GBUM71400501",4477,"5 Seconds of Summer"
33663903,"Streets - Ape Drums Remix","USRC12100703",217671,"Doja Cat"
29854211,"Cerquita del Mar","QM6N22083988",644506,"Carolina Gaitán - La Gaita"
29169549,"Kings & Queens - Acoustic","USAT22002065",717113,"Ava Max"
22904901,"Green Light - Instrumental","USSM10802519",2053,"John Legend"
32619625,"Ain't the Same","USWB11800683",5699,"THEY."
18716085,"Only You","USUM71710318",5521,"Calum Scott"
15934377,"Bad B*tch - Remix","USUM71505221",3754,"French Montana"
33845327,"Butterfly","USUM72103759",3167,"Demi Lovato"
17799832,"All Falls Down - Jay Pryor Remix","NOG841717050",5451,"Alan Walker"
31761264,"The Moment","USUM72019107",5699,"THEY."
29601935,"Ur So F**kInG cOoL","USAT22003448",1410939,"Tones And I"
54752324,"Collateral Damage","QZNMW2142730",3492318,"Bway Yungy"
15899453,"Pon de Replay - Cotto's Replay Dub","USUM70501121",2316,"Rihanna"
31748796,"The Storm","GBAHS2000956",902580,"Dylan Fraser"
15924931,"This Kiss - Digital Dog Remix Radio Edit","USUM71214368",3397,"Carly Rae Jepsen"
23879043,"So Am I (Mixed)","QZ38A1782135",717113,"Ava Max"
15937787,"Not Today","USUM71603402",4132,"Imagine Dragons"
68359537,"Old Town Road (feat. Billy Ray Cyrus) [Remix] [Mixed]","US23A1917432",1366172,"Lil Nas X"
20995473,"Oh No Not You Again","AUBEC1717553",206548,"BLACKPINK"
81224366,"Move","USUM72207324",5332,"DNCE"
15237750,"Kanye - Ookay Remix","USDM31400243",4796,"The Chainsmokers"
15936285,"Pay My Rent","USUM71516713",5332,"DNCE"
31075465,"sadder badder cooler - The Presets Sunshine Remix","SEUM72000933",4363,"Tove Lo"
15781332,"Upgrade U - Audio from The Beyonce Experience Live","USSM10705192",2838,"Beyoncé"
15088138,"shot me in the heart","USAT21400029",3684,"Christina Perri"
69585956,"SouthSide / Chicken Soup / Stop It (Mixed)","US23A1913826",4310,"DJ Snake"
31113605,"Where You From","QZFYW1992555",1787087,"Hitkidd"
14857662,"I Gotta Feeling","USA371043292",728,"Black Eyed Peas"
15910673,"Out Of This Club","USUM70832592",2081,"The Pussycat Dolls"
32942155,"Otro Dia","QZQAY2100384",1424691,"Julianno Sosa"
13077084,"Give You My Love","GBUM71503021",4270,"John Newman"
12813808,"Get Down - Smooth Remix","GBHMU1400023",4361,"James Arthur"
15447284,"Mmm Papi","USJI10801330",199,"Britney Spears"
15440311,"She Will Be Loved","USJAY0300082",1546,"Maroon 5"
28157030,"Happy","FR0Z50017629",2143,"Pharrell Williams"
15393756,"Darling I'm a Mess","USHR11435921",4550,"Sabrina Carpenter"
59716086,"Cherry Wine","GBKPL2162171",3644040,"grentperez"
11209709,"Primary Colours","CAV161600009",4778,"MAGIC!"
56982150,"ABOUT YOU","USSM12105654",1333786,"The Kid LAROI"
12524715,"Fix You","GBAYE0501066",439,"Coldplay"
12492941,"Uptown Funk - Wideboys VIP Remix","GBARL1500476",1759,"Mark Ronson"
21910065,"Woman Like Me - Wideboys Remix","GBHMU1800126",4014,"Little Mix"
13580124,"What Is Love 2016 - Deluxe Extended Mix","NLF711701075",5058,"Lost Frequencies"
15792141,"Eres Tú - Who Are You","USSM11306318",4378,"Fifth Harmony"
32691425,"Hb20","BRUM72100127",28661,"Simone & Simaria"
26510054,"About Hold Up","USHR11133314",3167,"Demi Lovato"
15415421,"My 1st Single","USIR10400815",236,"Eminem"
29592831,"A Young Girl","UKEM31705303",104,"Cher"
33751769,"Yellow Lights","USQX92100994",1005525,"24kGoldn"
29501414,"Heartbeat","USUM71924676",3397,"Carly Rae Jepsen"
15895541,"Dark Times","USUG11500929",3852,"The Weeknd"
11128096,"Bom","BRWMB1600384",5011,"LUDMILLA"
12450004,"Alarm - Roulsen Remix","GBAHS1600387",5256,"Anne-Marie"
20536426,"Core","USRC11802811",4778,"MAGIC!"
23394736,"Just Be Free (The Wave Mix)","USBKY0529949",166,"Christina Aguilera"
27923946,"First Man (Live)","USSM11914796",454302,"Camila Cabello"
22960775,"All Ones","TCADU1883992",1341576,"NoCap"
83027306,"Heart Like A Truck","QMRSZ2200986",924861,"Lainey Wilson"
29913373,"Past Life (with Selena Gomez)","USUM72010569",720461,"Trevor Daniel"
16024775,"The Swing Of Things - Demo #3","USWB11001127",214,"a-ha"
15936922,"Same Old Love - Grey Remix","USUM71519039",3168,"Selena Gomez"
30037990,"Serenade","QZES81906496",1343500,"Jnr Choi"
15926206,"**** What Happens Tonight","USUM71303805",3754,"French Montana"
24041061,"Apenas Eu","BRUM71901148",647232,"Luísa Sonza"
33631904,"Peaches (feat. Daniel Caesar & Giveon)","USUM72102636",3479,"Justin Bieber"
77203076,"High - BADDIES ONLY Remix","USQX92201263",4796,"The Chainsmokers"
31069348,"Friday Feeling","USUYG1317452",1359817,"Fireboy DML"
27557367,"Wait and See","USUYG1281979",1359817,"Fireboy DML"
18353254,"Carousel","USAT21401870",4397,"Melanie Martinez"
27954314,"Loaded - Fused - Re-Loaded Mix 03","NLB630100107",109,"Ricky Martin"
15931307,"Ghost","USUM71410287",5109,"Halsey"
13078110,"Runnin' (Lose It All) - The Rooftop Boys Remix","GBUM71506872",2515,"Naughty Boy"
22408265,"Slip","TCAEB1914188",550577,"Tate McRae"
15447060,"Any Other Way","USJI10700632",160,"Backstreet Boys"
56823798,"Confusing Girl","GBKPL2159973",3644040,"grentperez"
23505421,"I Want Home","USA560970987",251,"Bee Gees"
23004855,"Ahora","MXUM71900329",40359,"Christian Nodal"
17222517,"Mona Lisa","USCM51400393",3442,"Nicki Minaj"
24331464,"Free Durkio","USAT21903644",1341576,"NoCap"
65769783,"Last Of The Whiskey","DEE862100736",4361,"James Arthur"
29179265,"Cool Again","USRN12000047",5408,"Kane Brown"
55352081,"Getting Older","USUM72105922",5596,"Billie Eilish"
22035909,"Good Form (feat. Lil Wayne)","USCM51800384",3442,"Nicki Minaj"
53251646,"Sad Songs","USAT22101780",1410939,"Tones And I"
83057713,"Venom","USAT22203865",209695,"Ravyn Lenae"
15897726,"Lluvia Cae","USUL10200185",531,"Enrique Iglesias"
32019691,"My Bebe","UK43Q2010890",3578130,"Omah Lay"
13681267,"Alone","NOG841617010",5451,"Alan Walker"
16836820,"Chinekeme","ZA56E1702095",919695,"CKay"
30206375,"Jail Time","USAT22004504",1341576,"NoCap"
29457531,"Fairy of Shampoo","USUG12001842",1414812,"TOMORROW X TOGETHER"
58852560,"Jeet","GBAYE2101060",1092969,"S1mba"
20361397,"U Got It Bad - Recorded at Spotify Studios Stockholm","USRC11803021",3060,"Lykke Li"
13395355,"쩔어 DOPE","KRA381210557",206557,"BTS"
25487819,"Bad Romance - Hercules & Love Affair Dub Remix","USUM70915314",3188,"Lady Gaga"
15916528,"All The Right Moves - Fred Falke Remix","USUM71009709",2796,"OneRepublic"
31463477,"Organ","FRX202029872",3757367,"Bad Boy Chiller Crew"
64037008,"BELIEVE (feat. Don Toliver)","USRC12102412",567931,"Maxo Kream"
79635951,"Heat Waves (Mixed)","US23A1931957",3656,"Glass Animals"
26306324,"Laser Light (Live)","USUM71212016",3746,"Jessie J"
23195918,"Happy Not Knowing","USUM71905109",3397,"Carly Rae Jepsen"
61915460,"Understand (Mixed)","US23A1907468",3578130,"Omah Lay"
23182836,"Me Like You","USJKX1000051",63,"Air Supply"
15193951,"I Endorse These Strippers","USCM51200746",3442,"Nicki Minaj"
21865810,"Hold My Hand","USWB11801989",4170,"Lukas Graham"
24685271,"Waves - Timbaland Remix","AUUM71900641",210947,"Dean Lewis"
22755327,"Don't Know What To Do","KRA401900006",206548,"BLACKPINK"
46602033,"Don't Know What To Do - Live","KRA402100078",206548,"BLACKPINK"
61563912,"Bikes N Scoobys","GBARL2101533",3757367,"Bad Boy Chiller Crew"
14098091,"Paris Blue","SEVUM1000402",3060,"Lykke Li"
17885936,"Movin' Out (Anthony's Song) - Live","USAT21703887",2260,"Panic! At The Disco"
15673372,"Candyman","USRC10600413",166,"Christina Aguilera"
13962794,"Ocho Cinco - Kandy Remix","QMZSY1600149",4310,"DJ Snake"
15191205,"I'm Only Me When I'm With You","USCJY0703140",2762,"Taylor Swift"
15674153,"Desnudate","USRC11000268",166,"Christina Aguilera"
15921066,"Only Girl In The World","USUM71112341",2316,"Rihanna"
47921125,"Wild","AGIT85000T14",3746,"Jessie J"
22260976,"Dancing With A Stranger (with Normani)","GBUM71807386",3176,"Sam Smith"
24782580,"Shain VI Di Levone (feat. The Holocaust Survivor Band)","USCGH1611536",5381,"Dua Lipa"
43444092,"1 step forward, 3 steps back","USUG12101252",260477,"Olivia Rodrigo"
26743208,"Follow","TCABF1202242",3747,"One Direction"
15779940,"Stereo","USSM10605685",2053,"John Legend"
30980137,"Sandungueo No Pares","USB260700025",1118101,"benny blanco"
22707401,"Tal Vez","USWL11900063",665663,"Paulo Londra"
69398016,"Vontade De Morder","BRUM72200004",28661,"Simone & Simaria"
15393479,"Fire Starter","USHR11334432",3167,"Demi Lovato"
32320655,"I Love You Too - Ao Vivo","BRWMB2001268",5011,"LUDMILLA"
80504220,"Love Me More","GBUM72202088",3176,"Sam Smith"
11473293,"I'm Born Again","DED167900015",735,"Boney M."
17739743,"One Chance To Dance - Acoustic","GBUM71706059",2515,"Naughty Boy"
58992307,"Happier Than Ever - Edit","USUM72116907",5596,"Billie Eilish"
15925483,"Take You - Acoustic Version","USUM71217078",3479,"Justin Bieber"
12672992,"Little Man - Exemen Works","GBCRL0800727",1702,"Sia"
15791499,"Bad Girl (feat. Marilyn Manson)","USSM11304487",1316,"Avril Lavigne"
22554805,"Pushing 20","USHR11939071",4550,"Sabrina Carpenter"
33845362,"Good Place","USUM72103760",3167,"Demi Lovato"
55490707,"KORA","QZK6M2117628",1343500,"Jnr Choi"
25783659,"Runner","QZJG51927698",643734,"OMB Peezy"
24227067,"This Is Me","GBMNA1811104",3479,"Justin Bieber"
33764840,"Young & Black","QZDA72186039",4200395,"UglyFace"
22290858,"you've got a friend in me (sing-a-long)","USAT21812752",3684,"Christina Perri"
21816666,"Happier - Blanke Remix","USUG11802188",3907,"Marshmello"
18715691,"Won’t Let You Down","USUM71710319",5521,"Calum Scott"
22430981,"Don’t Feel Like Crying - MK Remix","GBUM71900451",538222,"Sigrid"
12472761,"On the Street - Extended Mix","GBAJE9300075",27,"Madonna"
14305665,"This Side of Paradise","TCACA1420813",4333,"Hayley Kiyoko"
53222386,"Lonely","USAT22101778",1410939,"Tones And I"
44976647,"I Don't Care (feat. Fat Joe & Amerie) - L.E.X. Reggaeton Mix","USSM10505264",109,"Ricky Martin"
15931360,"Love Runs Out - Passion Pit Remix","USUM71410431",2796,"OneRepublic"
32508752,"Brightest Blue - Meditation Mix / Medley","GBUM72006902",3544,"Ellie Goulding"
15910676,"In Person","USUM70832595",2081,"The Pussycat Dolls"
31655167,"Yo Perreo Sola - Remix","QMBZ92081709",214945,"Bad Bunny"
20431217,"Death Of A Hero","USAT21804359",405139,"Alec Benjamin"
12619878,"Be My Husband - Live From Glastonbury","GBCAD1400498",3648,"Ed Sheeran"
